t;x;y;frame;Feeder;Cooments
3,980647314E1;2,085015896E1;9,134034718E-1;1,193000000E3;C;
3,983983984E1;2,085015896E1;9,134034718E-1;1,194000000E3;C;
3,987320654E1;2,085015896E1;9,134034718E-1;1,195000000E3;C;
3,990657324E1;2,085015896E1;9,134034718E-1;1,196000000E3;C;
3,993993994E1;2,085015896E1;9,134034718E-1;1,197000000E3;C;
3,997330664E1;2,085015896E1;9,134034718E-1;1,198000000E3;C;
4,000667334E1;2,085015896E1;9,134034718E-1;1,199000000E3;C;
4,004004004E1;2,085015896E1;9,134034718E-1;1,200000000E3;C;
4,007340674E1;2,085015896E1;9,134034718E-1;1,201000000E3;C;
4,010677344E1;2,085015896E1;9,134034718E-1;1,202000000E3;C;
4,014014014E1;2,085015896E1;9,134034718E-1;1,203000000E3;C;
4,017350684E1;2,085015896E1;9,134034718E-1;1,204000000E3;C;
4,020687354E1;2,085015896E1;9,134034718E-1;1,205000000E3;C;
4,024024024E1;2,085015896E1;9,134034718E-1;1,206000000E3;C;
4,027360694E1;2,085015896E1;9,134034718E-1;1,207000000E3;C;
4,030697364E1;2,085015896E1;9,134034718E-1;1,208000000E3;C;
4,034034034E1;2,085015896E1;9,134034718E-1;1,209000000E3;C;
4,037370704E1;2,085015896E1;9,134034718E-1;1,210000000E3;C;
4,040707374E1;2,085015896E1;9,134034718E-1;1,211000000E3;C;
4,044044044E1;2,085015896E1;9,134034718E-1;1,212000000E3;C;
4,047380714E1;2,085015896E1;9,134034718E-1;1,213000000E3;C;
4,050717384E1;2,085015896E1;9,134034718E-1;1,214000000E3;C;
4,054054054E1;2,085015896E1;9,134034718E-1;1,215000000E3;C;
4,057390724E1;2,085015896E1;9,134034718E-1;1,216000000E3;C;
4,060727394E1;2,085015896E1;9,134034718E-1;1,217000000E3;C;
4,064064064E1;2,085015896E1;9,134034718E-1;1,218000000E3;C;
4,067400734E1;2,085015896E1;9,134034718E-1;1,219000000E3;C;
4,070737404E1;2,075988861E1;5,523220916E-1;1,220000000E3;C;
4,074074074E1;2,075988861E1;5,523220916E-1;1,221000000E3;C;
4,077410744E1;2,075988861E1;5,523220916E-1;1,222000000E3;C;
4,080747414E1;2,075988861E1;5,523220916E-1;1,223000000E3;C;
4,084084084E1;2,075988861E1;5,523220916E-1;1,224000000E3;C;
4,087420754E1;2,075988861E1;5,523220916E-1;1,225000000E3;C;
4,090757424E1;2,075988861E1;5,523220916E-1;1,226000000E3;C;
4,094094094E1;2,075988861E1;5,523220916E-1;1,227000000E3;C;
4,097430764E1;2,075988861E1;5,523220916E-1;1,228000000E3;C;
4,100767434E1;2,075988861E1;5,523220916E-1;1,229000000E3;C;
4,104104104E1;2,075988861E1;5,523220916E-1;1,230000000E3;C;
4,107440774E1;2,075988861E1;5,523220916E-1;1,231000000E3;C;
4,110777444E1;2,075988861E1;5,523220916E-1;1,232000000E3;C;
4,114114114E1;2,085015896E1;6,877276092E-1;1,233000000E3;C;
4,117450784E1;2,085015896E1;6,877276092E-1;1,234000000E3;C;
4,120787454E1;2,085015896E1;6,877276092E-1;1,235000000E3;C;
4,124124124E1;2,085015896E1;6,877276092E-1;1,236000000E3;C;
4,127460794E1;2,085015896E1;6,877276092E-1;1,237000000E3;C;
4,130797464E1;2,085015896E1;6,877276092E-1;1,238000000E3;C;
4,134134134E1;2,085015896E1;6,877276092E-1;1,239000000E3;C;
4,137470804E1;2,085015896E1;6,877276092E-1;1,240000000E3;C;
4,140807474E1;2,085015896E1;6,877276092E-1;1,241000000E3;C;
4,144144144E1;2,085015896E1;6,877276092E-1;1,242000000E3;C;
4,147480814E1;2,085015896E1;6,877276092E-1;1,243000000E3;C;
4,150817484E1;2,085015896E1;6,877276092E-1;1,244000000E3;C;
4,154154154E1;2,085015896E1;6,877276092E-1;1,245000000E3;C;
4,157490824E1;2,085015896E1;6,877276092E-1;1,246000000E3;C;
4,160827494E1;2,085015896E1;5,974572641E-1;1,247000000E3;C;
4,164164164E1;2,085015896E1;5,974572641E-1;1,248000000E3;C;
4,167500834E1;2,085015896E1;5,974572641E-1;1,249000000E3;C;
4,170837504E1;2,085015896E1;5,974572641E-1;1,250000000E3;C;
4,174174174E1;2,085015896E1;5,974572641E-1;1,251000000E3;C;
4,177510844E1;2,085015896E1;5,974572641E-1;1,252000000E3;C;
4,180847514E1;2,085015896E1;5,974572641E-1;1,253000000E3;C;
4,184184184E1;2,085015896E1;5,974572641E-1;1,254000000E3;C;
4,187520854E1;2,089529413E1;8,231331267E-1;1,255000000E3;C;
4,190857524E1;2,089529413E1;8,231331267E-1;1,256000000E3;C;
4,194194194E1;2,089529413E1;8,231331267E-1;1,257000000E3;C;
4,197530864E1;2,089529413E1;8,231331267E-1;1,258000000E3;C;
4,200867534E1;2,089529413E1;8,231331267E-1;1,259000000E3;C;
4,204204204E1;2,089529413E1;8,231331267E-1;1,260000000E3;C;
4,207540874E1;2,089529413E1;8,231331267E-1;1,261000000E3;C;
4,210877544E1;2,089529413E1;8,231331267E-1;1,262000000E3;C;
4,214214214E1;2,089529413E1;8,231331267E-1;1,263000000E3;C;
4,217550884E1;2,089529413E1;8,231331267E-1;1,264000000E3;C;
4,220887554E1;2,089529413E1;8,231331267E-1;1,265000000E3;C;
4,224224224E1;2,089529413E1;8,231331267E-1;1,266000000E3;C;
4,227560894E1;2,089529413E1;8,231331267E-1;1,267000000E3;C;
4,230897564E1;2,089529413E1;8,231331267E-1;1,268000000E3;C;
4,234234234E1;2,089529413E1;8,231331267E-1;1,269000000E3;C;
4,237570904E1;2,089529413E1;8,231331267E-1;1,270000000E3;C;
4,240907574E1;2,089529413E1;8,231331267E-1;1,271000000E3;C;
4,244244244E1;2,089529413E1;7,328627817E-1;1,272000000E3;C;
4,247580914E1;2,089529413E1;7,328627817E-1;1,273000000E3;C;
4,250917584E1;2,089529413E1;7,328627817E-1;1,274000000E3;C;
4,254254254E1;2,089529413E1;7,328627817E-1;1,275000000E3;C;
4,257590924E1;2,089529413E1;7,328627817E-1;1,276000000E3;C;
4,260927594E1;2,089529413E1;7,328627817E-1;1,277000000E3;C;
4,264264264E1;2,089529413E1;7,328627817E-1;1,278000000E3;C;
4,267600934E1;2,089529413E1;7,328627817E-1;1,279000000E3;C;
4,270937604E1;2,094042930E1;5,071869190E-1;1,280000000E3;C;
4,274274274E1;2,094042930E1;5,071869190E-1;1,281000000E3;C;
4,277610944E1;2,094042930E1;5,071869190E-1;1,282000000E3;C;
4,280947614E1;2,094042930E1;5,071869190E-1;1,283000000E3;C;
4,284284284E1;2,094042930E1;5,071869190E-1;1,284000000E3;C;
4,287620954E1;2,094042930E1;5,071869190E-1;1,285000000E3;C;
4,290957624E1;2,094042930E1;5,071869190E-1;1,286000000E3;C;
4,294294294E1;2,094042930E1;5,071869190E-1;1,287000000E3;C;
4,297630964E1;2,094042930E1;5,071869190E-1;1,288000000E3;C;
4,300967634E1;2,094042930E1;5,071869190E-1;1,289000000E3;C;
4,304304304E1;2,094042930E1;5,071869190E-1;1,290000000E3;C;
4,307640974E1;2,094042930E1;5,071869190E-1;1,291000000E3;C;
4,310977644E1;2,094042930E1;5,071869190E-1;1,292000000E3;C;
4,314314314E1;2,098556447E1;3,717814015E-1;1,293000000E3;C;
4,317650984E1;2,098556447E1;3,717814015E-1;1,294000000E3;C;
4,320987654E1;2,098556447E1;3,717814015E-1;1,295000000E3;C;
4,324324324E1;2,098556447E1;3,717814015E-1;1,296000000E3;C;
4,327660994E1;2,107583482E1;7,328627817E-1;1,297000000E3;C;
4,330997664E1;2,107583482E1;7,328627817E-1;1,298000000E3;C;
4,334334334E1;2,107583482E1;7,328627817E-1;1,299000000E3;C;
4,337671004E1;2,107583482E1;7,328627817E-1;1,300000000E3;C;
4,341007674E1;2,107583482E1;7,328627817E-1;1,301000000E3;C;
4,344344344E1;2,112096999E1;1,093944162E0;1,302000000E3;C;
4,351017684E1;2,116610516E1;9,134034718E-1;1,304000000E3;C;
4,354354354E1;2,116610516E1;9,134034718E-1;1,305000000E3;C;
4,357691024E1;2,094042930E1;-1,072544119E0;1,306000000E3;C;
4,361027694E1;2,116610516E1;9,134034718E-1;1,307000000E3;C;
4,364364364E1;2,116610516E1;9,134034718E-1;1,308000000E3;C;
4,367701034E1;2,116610516E1;9,134034718E-1;1,309000000E3;C;
4,371037704E1;2,116610516E1;9,134034718E-1;1,310000000E3;C;
4,374374374E1;2,116610516E1;9,134034718E-1;1,311000000E3;C;
4,377711044E1;2,116610516E1;9,134034718E-1;1,312000000E3;C;
4,381047714E1;2,116610516E1;9,134034718E-1;1,313000000E3;C;
4,384384384E1;2,116610516E1;9,134034718E-1;1,314000000E3;C;
4,387721054E1;2,116610516E1;9,134034718E-1;1,315000000E3;C;
4,391057724E1;2,116610516E1;9,134034718E-1;1,316000000E3;C;
4,394394394E1;2,116610516E1;9,134034718E-1;1,317000000E3;C;
4,397731064E1;2,116610516E1;9,134034718E-1;1,318000000E3;C;
4,401067734E1;2,116610516E1;9,134034718E-1;1,319000000E3;C;
4,404404404E1;2,116610516E1;9,134034718E-1;1,320000000E3;C;
4,407741074E1;2,116610516E1;9,134034718E-1;1,321000000E3;C;
4,411077744E1;2,116610516E1;9,134034718E-1;1,322000000E3;C;
4,414414414E1;2,116610516E1;9,134034718E-1;1,323000000E3;C;
4,417751084E1;2,116610516E1;9,134034718E-1;1,324000000E3;C;
4,421087754E1;2,116610516E1;9,134034718E-1;1,325000000E3;C;
4,424424424E1;2,116610516E1;9,134034718E-1;1,326000000E3;C;
4,427761094E1;2,116610516E1;9,134034718E-1;1,327000000E3;C;
4,431097764E1;2,116610516E1;9,134034718E-1;1,328000000E3;C;
4,434434434E1;2,116610516E1;9,134034718E-1;1,329000000E3;C;
4,437771104E1;2,116610516E1;9,134034718E-1;1,330000000E3;C;
4,441107774E1;2,116610516E1;9,134034718E-1;1,331000000E3;C;
4,444444444E1;2,116610516E1;9,134034718E-1;1,332000000E3;C;
4,447781114E1;2,116610516E1;9,134034718E-1;1,333000000E3;C;
4,451117784E1;2,116610516E1;9,134034718E-1;1,334000000E3;C;
4,454454454E1;2,116610516E1;9,134034718E-1;1,335000000E3;C;
4,457791124E1;2,116610516E1;9,134034718E-1;1,336000000E3;C;
4,461127794E1;2,116610516E1;9,134034718E-1;1,337000000E3;C;
4,464464464E1;2,116610516E1;9,134034718E-1;1,338000000E3;C;
4,467801134E1;2,116610516E1;9,134034718E-1;1,339000000E3;C;
4,471137804E1;2,116610516E1;9,134034718E-1;1,340000000E3;C;
4,474474474E1;2,116610516E1;9,134034718E-1;1,341000000E3;C;
4,481147814E1;2,134664585E1;8,231331267E-1;1,343000000E3;C;
4,484484484E1;2,125637551E1;9,134034718E-1;1,344000000E3;C;
4,487821154E1;2,125637551E1;9,134034718E-1;1,345000000E3;C;
4,491157824E1;2,121124034E1;8,231331267E-1;1,346000000E3;C;
4,494494494E1;2,121124034E1;8,231331267E-1;1,347000000E3;C;
4,497831164E1;2,121124034E1;8,231331267E-1;1,348000000E3;C;
4,501167835E1;2,121124034E1;8,231331267E-1;1,349000000E3;C;
4,504504505E1;2,121124034E1;8,231331267E-1;1,350000000E3;C;
4,507841175E1;2,121124034E1;8,231331267E-1;1,351000000E3;C;
4,511177845E1;2,121124034E1;8,231331267E-1;1,352000000E3;C;
4,514514515E1;2,121124034E1;8,231331267E-1;1,353000000E3;C;
4,517851185E1;2,121124034E1;8,231331267E-1;1,354000000E3;C;
4,521187855E1;2,121124034E1;8,231331267E-1;1,355000000E3;C;
4,524524525E1;2,121124034E1;8,231331267E-1;1,356000000E3;C;
4,527861195E1;2,121124034E1;8,231331267E-1;1,357000000E3;C;
4,531197865E1;2,121124034E1;8,231331267E-1;1,358000000E3;C;
4,534534535E1;2,121124034E1;8,231331267E-1;1,359000000E3;C;
4,537871205E1;2,121124034E1;8,231331267E-1;1,360000000E3;C;
4,541207875E1;2,121124034E1;8,231331267E-1;1,361000000E3;C;
4,544544545E1;2,121124034E1;8,231331267E-1;1,362000000E3;C;
4,547881215E1;2,121124034E1;8,231331267E-1;1,363000000E3;C;
4,551217885E1;2,121124034E1;8,231331267E-1;1,364000000E3;C;
4,554554555E1;2,121124034E1;8,231331267E-1;1,365000000E3;C;
4,557891225E1;2,121124034E1;8,231331267E-1;1,366000000E3;C;
4,561227895E1;2,121124034E1;8,231331267E-1;1,367000000E3;C;
4,564564565E1;2,121124034E1;8,231331267E-1;1,368000000E3;C;
4,567901235E1;2,121124034E1;8,231331267E-1;1,369000000E3;C;
4,571237905E1;2,121124034E1;8,231331267E-1;1,370000000E3;C;
4,574574575E1;2,121124034E1;8,231331267E-1;1,371000000E3;C;
4,577911245E1;2,121124034E1;8,231331267E-1;1,372000000E3;C;
4,581247915E1;2,121124034E1;8,231331267E-1;1,373000000E3;C;
4,584584585E1;2,233961965E1;8,231331267E-1;1,374000000E3;C;
4,587921255E1;2,324232310E1;1,093944162E0;1,375000000E3;OUT;
4,591257925E1;2,391935069E1;1,816106922E0;1,376000000E3;OUT;
4,594594595E1;2,419016172E1;1,770971750E0;1,377000000E3;OUT;
4,597931265E1;2,419016172E1;1,770971750E0;1,378000000E3;OUT;
4,601267935E1;2,419016172E1;1,770971750E0;1,379000000E3;OUT;
4,604604605E1;2,432556724E1;1,725836577E0;1,380000000E3;OUT;
4,607941275E1;2,432556724E1;1,725836577E0;1,381000000E3;OUT;
4,611277945E1;2,432556724E1;1,725836577E0;1,382000000E3;OUT;
